,country,clusters,total
0,Argentina,0,0.0
1,Argentina,1,0.0
2,Argentina,2,0.0
3,Argentina,3,0.24
4,Argentina,4,0.0
5,Argentina,5,0.02
6,Argentina,6,0.01
7,Argentina,7,0.0
8,Argentina,8,0.01
9,Argentina,9,0.02
10,Argentina,10,0.02
11,Argentina,11,0.07
12,Argentina,12,0.01
13,Argentina,13,0.01
14,Argentina,14,0.0
15,Argentina,15,0.01
16,Argentina,16,0.04
17,Argentina,17,0.01
18,Argentina,18,0.01
19,Argentina,19,0.01
20,Argentina,20,0.08
21,Argentina,21,0.06
22,Argentina,22,0.0
23,Armenia,0,0.0
24,Armenia,1,0.0
25,Armenia,2,0.0
26,Armenia,3,0.0
27,Armenia,4,0.0
28,Armenia,5,0.0
29,Armenia,6,0.0
30,Armenia,7,0.0
31,Armenia,8,0.0
32,Armenia,9,0.0
33,Armenia,10,0.0
34,Armenia,11,0.0
35,Armenia,12,0.0
36,Armenia,13,0.0
37,Armenia,14,0.0
38,Armenia,15,0.0
39,Armenia,16,0.0
40,Armenia,17,0.0
41,Armenia,18,0.0
42,Armenia,19,0.0
43,Armenia,20,0.0
44,Armenia,21,0.0
45,Armenia,22,0.0
46,Australia,0,0.0
47,Australia,1,0.0
48,Australia,2,0.0
49,Australia,3,0.0
50,Australia,4,0.0
51,Australia,5,0.01
52,Australia,6,0.05
53,Australia,7,0.01
54,Australia,8,0.02
55,Australia,9,0.01
56,Australia,10,0.02
57,Australia,11,0.02
58,Australia,12,0.02
59,Australia,13,0.02
60,Australia,14,0.01
61,Australia,15,0.01
62,Australia,16,0.02
63,Australia,17,0.05
64,Australia,18,0.02
65,Australia,19,0.03
66,Australia,20,0.03
67,Australia,21,0.02
68,Australia,22,0.0
69,Austria,0,0.03
70,Austria,1,0.0
71,Austria,2,0.06
72,Austria,3,0.0
73,Austria,4,0.01
74,Austria,5,0.0
75,Austria,6,0.03
76,Austria,7,0.0
77,Austria,8,0.02
78,Austria,9,0.0
79,Austria,10,0.11
80,Austria,11,0.01
81,Austria,12,0.02
82,Austria,13,0.01
83,Austria,14,0.03
84,Austria,15,0.05
85,Austria,16,0.01
86,Austria,17,0.03
87,Austria,18,0.03
88,Austria,19,0.01
89,Austria,20,0.01
90,Austria,21,0.06
91,Austria,22,0.01
92,Bosnia and Herzegovina,0,0.0
93,Bosnia and Herzegovina,1,0.0
94,Bosnia and Herzegovina,2,0.0
95,Bosnia and Herzegovina,3,0.0
96,Bosnia and Herzegovina,4,0.0
97,Bosnia and Herzegovina,5,0.0
98,Bosnia and Herzegovina,6,0.0
99,Bosnia and Herzegovina,7,0.0
100,Bosnia and Herzegovina,8,0.0
101,Bosnia and Herzegovina,9,0.0
102,Bosnia and Herzegovina,10,0.0
103,Bosnia and Herzegovina,11,0.0
104,Bosnia and Herzegovina,12,0.0
105,Bosnia and Herzegovina,13,0.0
106,Bosnia and Herzegovina,14,0.0
107,Bosnia and Herzegovina,15,0.0
108,Bosnia and Herzegovina,16,0.0
109,Bosnia and Herzegovina,17,0.0
110,Bosnia and Herzegovina,18,0.0
111,Bosnia and Herzegovina,19,0.0
112,Bosnia and Herzegovina,20,0.0
113,Bosnia and Herzegovina,21,0.0
114,Bosnia and Herzegovina,22,0.0
115,Brazil,0,0.0
116,Brazil,1,0.0
117,Brazil,2,0.0
118,Brazil,3,0.0
119,Brazil,4,0.0
120,Brazil,5,0.0
121,Brazil,6,0.0
122,Brazil,7,0.0
123,Brazil,8,0.0
124,Brazil,9,0.0
125,Brazil,10,0.0
126,Brazil,11,0.0
127,Brazil,12,0.0
128,Brazil,13,0.0
129,Brazil,14,0.0
130,Brazil,15,0.0
131,Brazil,16,0.0
132,Brazil,17,0.0
133,Brazil,18,0.0
134,Brazil,19,0.0
135,Brazil,20,0.0
136,Brazil,21,0.0
137,Brazil,22,0.0
138,Bulgaria,0,0.0
139,Bulgaria,1,0.0
140,Bulgaria,2,0.0
141,Bulgaria,3,0.0
142,Bulgaria,4,0.0
143,Bulgaria,5,0.0
144,Bulgaria,6,0.0
145,Bulgaria,7,0.0
146,Bulgaria,8,0.0
147,Bulgaria,9,0.0
148,Bulgaria,10,0.0
149,Bulgaria,11,0.0
150,Bulgaria,12,0.0
151,Bulgaria,13,0.0
152,Bulgaria,14,0.0
153,Bulgaria,15,0.0
154,Bulgaria,16,0.0
155,Bulgaria,17,0.0
156,Bulgaria,18,0.0
157,Bulgaria,19,0.0
158,Bulgaria,20,0.0
159,Bulgaria,21,0.0
160,Bulgaria,22,0.0
161,Canada,0,0.0
162,Canada,1,0.0
163,Canada,2,0.0
164,Canada,3,0.0
165,Canada,4,0.0
166,Canada,5,0.0
167,Canada,6,0.0
168,Canada,7,0.0
169,Canada,8,0.0
170,Canada,9,0.0
171,Canada,10,0.0
172,Canada,11,0.0
173,Canada,12,0.0
174,Canada,13,0.01
175,Canada,14,0.0
176,Canada,15,0.0
177,Canada,16,0.0
178,Canada,17,0.0
179,Canada,18,0.0
180,Canada,19,0.0
181,Canada,20,0.0
182,Canada,21,0.0
183,Canada,22,0.0
184,Chile,0,0.0
185,Chile,1,0.0
186,Chile,2,0.0
187,Chile,3,0.28
188,Chile,4,0.0
189,Chile,5,0.01
190,Chile,6,0.01
191,Chile,7,0.0
192,Chile,8,0.02
193,Chile,9,0.03
194,Chile,10,0.05
195,Chile,11,0.05
196,Chile,12,0.01
197,Chile,13,0.02
198,Chile,14,0.0
199,Chile,15,0.02
200,Chile,16,0.03
201,Chile,17,0.0
202,Chile,18,0.04
203,Chile,19,0.02
204,Chile,20,0.09
205,Chile,21,0.06
206,Chile,22,0.01
207,China,0,0.0
208,China,1,0.0
209,China,2,0.0
210,China,3,0.0
211,China,4,0.0
212,China,5,0.0
213,China,6,0.0
214,China,7,0.0
215,China,8,0.0
216,China,9,0.0
217,China,10,0.0
218,China,11,0.0
219,China,12,0.0
220,China,13,0.0
221,China,14,0.0
222,China,15,0.0
223,China,16,0.0
224,China,17,0.0
225,China,18,0.0
226,China,19,0.0
227,China,20,0.0
228,China,21,0.0
229,China,22,0.0
230,Croatia,0,0.0
231,Croatia,1,0.0
232,Croatia,2,0.0
233,Croatia,3,0.0
234,Croatia,4,0.0
235,Croatia,5,0.0
236,Croatia,6,0.0
237,Croatia,7,0.0
238,Croatia,8,0.0
239,Croatia,9,0.0
240,Croatia,10,0.0
241,Croatia,11,0.0
242,Croatia,12,0.0
243,Croatia,13,0.0
244,Croatia,14,0.0
245,Croatia,15,0.0
246,Croatia,16,0.0
247,Croatia,17,0.0
248,Croatia,18,0.0
249,Croatia,19,0.0
250,Croatia,20,0.0
251,Croatia,21,0.0
252,Croatia,22,0.0
253,Cyprus,0,0.0
254,Cyprus,1,0.0
255,Cyprus,2,0.0
256,Cyprus,3,0.0
257,Cyprus,4,0.0
258,Cyprus,5,0.0
259,Cyprus,6,0.0
260,Cyprus,7,0.0
261,Cyprus,8,0.0
262,Cyprus,9,0.0
263,Cyprus,10,0.0
264,Cyprus,11,0.0
265,Cyprus,12,0.0
266,Cyprus,13,0.0
267,Cyprus,14,0.0
268,Cyprus,15,0.0
269,Cyprus,16,0.0
270,Cyprus,17,0.0
271,Cyprus,18,0.0
272,Cyprus,19,0.0
273,Cyprus,20,0.0
274,Cyprus,21,0.0
275,Cyprus,22,0.0
276,Czech Republic,0,0.0
277,Czech Republic,1,0.0
278,Czech Republic,2,0.0
279,Czech Republic,3,0.0
280,Czech Republic,4,0.0
281,Czech Republic,5,0.0
282,Czech Republic,6,0.0
283,Czech Republic,7,0.0
284,Czech Republic,8,0.0
285,Czech Republic,9,0.0
286,Czech Republic,10,0.0
287,Czech Republic,11,0.0
288,Czech Republic,12,0.0
289,Czech Republic,13,0.0
290,Czech Republic,14,0.0
291,Czech Republic,15,0.0
292,Czech Republic,16,0.0
293,Czech Republic,17,0.0
294,Czech Republic,18,0.0
295,Czech Republic,19,0.0
296,Czech Republic,20,0.0
297,Czech Republic,21,0.0
298,Czech Republic,22,0.0
299,Egypt,0,0.0
300,Egypt,1,0.0
301,Egypt,2,0.0
302,Egypt,3,0.0
303,Egypt,4,0.0
304,Egypt,5,0.0
305,Egypt,6,0.0
306,Egypt,7,0.0
307,Egypt,8,0.0
308,Egypt,9,0.0
309,Egypt,10,0.0
310,Egypt,11,0.0
311,Egypt,12,0.0
312,Egypt,13,0.0
313,Egypt,14,0.0
314,Egypt,15,0.0
315,Egypt,16,0.0
316,Egypt,17,0.0
317,Egypt,18,0.0
318,Egypt,19,0.0
319,Egypt,20,0.0
320,Egypt,21,0.0
321,Egypt,22,0.0
322,England,0,0.0
323,England,1,0.0
324,England,2,0.0
325,England,3,0.0
326,England,4,0.0
327,England,5,0.0
328,England,6,0.0
329,England,7,0.0
330,England,8,0.0
331,England,9,0.0
332,England,10,0.0
333,England,11,0.0
334,England,12,0.0
335,England,13,0.0
336,England,14,0.0
337,England,15,0.0
338,England,16,0.0
339,England,17,0.0
340,England,18,0.0
341,England,19,0.0
342,England,20,0.0
343,England,21,0.0
344,England,22,0.0
345,France,0,0.67
346,France,1,0.0
347,France,2,0.69
348,France,3,0.01
349,France,4,0.69
350,France,5,0.02
351,France,6,0.24
352,France,7,0.0
353,France,8,0.09
354,France,9,0.05
355,France,10,0.11
356,France,11,0.04
357,France,12,0.04
358,France,13,0.05
359,France,14,0.61
360,France,15,0.18
361,France,16,0.04
362,France,17,0.34
363,France,18,0.16
364,France,19,0.05
365,France,20,0.07
366,France,21,0.06
367,France,22,0.01
368,Georgia,0,0.0
369,Georgia,1,0.0
370,Georgia,2,0.0
371,Georgia,3,0.0
372,Georgia,4,0.0
373,Georgia,5,0.0
374,Georgia,6,0.0
375,Georgia,7,0.0
376,Georgia,8,0.0
377,Georgia,9,0.0
378,Georgia,10,0.0
379,Georgia,11,0.0
380,Georgia,12,0.0
381,Georgia,13,0.0
382,Georgia,14,0.0
383,Georgia,15,0.0
384,Georgia,16,0.0
385,Georgia,17,0.0
386,Georgia,18,0.0
387,Georgia,19,0.0
388,Georgia,20,0.0
389,Georgia,21,0.0
390,Georgia,22,0.0
391,Germany,0,0.0
392,Germany,1,0.0
393,Germany,2,0.0
394,Germany,3,0.0
395,Germany,4,0.0
396,Germany,5,0.0
397,Germany,6,0.01
398,Germany,7,0.0
399,Germany,8,0.14
400,Germany,9,0.0
401,Germany,10,0.08
402,Germany,11,0.0
403,Germany,12,0.01
404,Germany,13,0.02
405,Germany,14,0.0
406,Germany,15,0.05
407,Germany,16,0.01
408,Germany,17,0.01
409,Germany,18,0.0
410,Germany,19,0.02
411,Germany,20,0.05
412,Germany,21,0.0
413,Germany,22,0.0
414,Greece,0,0.0
415,Greece,1,0.0
416,Greece,2,0.0
417,Greece,3,0.0
418,Greece,4,0.0
419,Greece,5,0.0
420,Greece,6,0.0
421,Greece,7,0.0
422,Greece,8,0.01
423,Greece,9,0.0
424,Greece,10,0.01
425,Greece,11,0.0
426,Greece,12,0.01
427,Greece,13,0.0
428,Greece,14,0.0
429,Greece,15,0.0
430,Greece,16,0.0
431,Greece,17,0.0
432,Greece,18,0.01
433,Greece,19,0.0
434,Greece,20,0.01
435,Greece,21,0.0
436,Greece,22,0.01
437,Hungary,0,0.0
438,Hungary,1,0.0
439,Hungary,2,0.0
440,Hungary,3,0.0
441,Hungary,4,0.0
442,Hungary,5,0.0
443,Hungary,6,0.0
444,Hungary,7,0.0
445,Hungary,8,0.01
446,Hungary,9,0.0
447,Hungary,10,0.0
448,Hungary,11,0.0
449,Hungary,12,0.0
450,Hungary,13,0.0
451,Hungary,14,0.0
452,Hungary,15,0.0
453,Hungary,16,0.0
454,Hungary,17,0.0
455,Hungary,18,0.0
456,Hungary,19,0.0
457,Hungary,20,0.0
458,Hungary,21,0.0
459,Hungary,22,0.0
460,India,0,0.0
461,India,1,0.0
462,India,2,0.0
463,India,3,0.0
464,India,4,0.0
465,India,5,0.0
466,India,6,0.0
467,India,7,0.0
468,India,8,0.0
469,India,9,0.0
470,India,10,0.0
471,India,11,0.0
472,India,12,0.0
473,India,13,0.0
474,India,14,0.0
475,India,15,0.0
476,India,16,0.0
477,India,17,0.0
478,India,18,0.0
479,India,19,0.0
480,India,20,0.0
481,India,21,0.0
482,India,22,0.0
483,Israel,0,0.0
484,Israel,1,0.0
485,Israel,2,0.0
486,Israel,3,0.0
487,Israel,4,0.0
488,Israel,5,0.0
489,Israel,6,0.0
490,Israel,7,0.0
491,Israel,8,0.01
492,Israel,9,0.01
493,Israel,10,0.0
494,Israel,11,0.02
495,Israel,12,0.01
496,Israel,13,0.0
497,Israel,14,0.0
498,Israel,15,0.01
499,Israel,16,0.0
500,Israel,17,0.0
501,Israel,18,0.0
502,Israel,19,0.0
503,Israel,20,0.01
504,Israel,21,0.0
505,Israel,22,0.0
506,Italy,0,0.01
507,Italy,1,0.98
508,Italy,2,0.02
509,Italy,3,0.01
510,Italy,4,0.01
511,Italy,5,0.03
512,Italy,6,0.1
513,Italy,7,0.75
514,Italy,8,0.16
515,Italy,9,0.16
516,Italy,10,0.05
517,Italy,11,0.13
518,Italy,12,0.17
519,Italy,13,0.08
520,Italy,14,0.01
521,Italy,15,0.12
522,Italy,16,0.06
523,Italy,17,0.01
524,Italy,18,0.03
525,Italy,19,0.01
526,Italy,20,0.12
527,Italy,21,0.03
528,Italy,22,0.83
529,Lebanon,0,0.0
530,Lebanon,1,0.0
531,Lebanon,2,0.0
532,Lebanon,3,0.0
533,Lebanon,4,0.0
534,Lebanon,5,0.0
535,Lebanon,6,0.0
536,Lebanon,7,0.0
537,Lebanon,8,0.0
538,Lebanon,9,0.0
539,Lebanon,10,0.0
540,Lebanon,11,0.0
541,Lebanon,12,0.0
542,Lebanon,13,0.0
543,Lebanon,14,0.0
544,Lebanon,15,0.0
545,Lebanon,16,0.0
546,Lebanon,17,0.0
547,Lebanon,18,0.0
548,Lebanon,19,0.0
549,Lebanon,20,0.0
550,Lebanon,21,0.0
551,Lebanon,22,0.0
552,Luxembourg,0,0.0
553,Luxembourg,1,0.0
554,Luxembourg,2,0.0
555,Luxembourg,3,0.0
556,Luxembourg,4,0.0
557,Luxembourg,5,0.0
558,Luxembourg,6,0.0
559,Luxembourg,7,0.0
560,Luxembourg,8,0.0
561,Luxembourg,9,0.0
562,Luxembourg,10,0.0
563,Luxembourg,11,0.0
564,Luxembourg,12,0.0
565,Luxembourg,13,0.0
566,Luxembourg,14,0.0
567,Luxembourg,15,0.0
568,Luxembourg,16,0.0
569,Luxembourg,17,0.0
570,Luxembourg,18,0.0
571,Luxembourg,19,0.0
572,Luxembourg,20,0.0
573,Luxembourg,21,0.0
574,Luxembourg,22,0.0
575,Macedonia,0,0.0
576,Macedonia,1,0.0
577,Macedonia,2,0.0
578,Macedonia,3,0.0
579,Macedonia,4,0.0
580,Macedonia,5,0.0
581,Macedonia,6,0.0
582,Macedonia,7,0.0
583,Macedonia,8,0.0
584,Macedonia,9,0.0
585,Macedonia,10,0.0
586,Macedonia,11,0.0
587,Macedonia,12,0.0
588,Macedonia,13,0.0
589,Macedonia,14,0.0
590,Macedonia,15,0.0
591,Macedonia,16,0.0
592,Macedonia,17,0.0
593,Macedonia,18,0.0
594,Macedonia,19,0.0
595,Macedonia,20,0.0
596,Macedonia,21,0.0
597,Macedonia,22,0.0
598,Mexico,0,0.0
599,Mexico,1,0.0
600,Mexico,2,0.0
601,Mexico,3,0.0
602,Mexico,4,0.0
603,Mexico,5,0.0
604,Mexico,6,0.0
605,Mexico,7,0.0
606,Mexico,8,0.0
607,Mexico,9,0.0
608,Mexico,10,0.0
609,Mexico,11,0.0
610,Mexico,12,0.0
611,Mexico,13,0.0
612,Mexico,14,0.0
613,Mexico,15,0.0
614,Mexico,16,0.0
615,Mexico,17,0.0
616,Mexico,18,0.0
617,Mexico,19,0.0
618,Mexico,20,0.0
619,Mexico,21,0.0
620,Mexico,22,0.0
621,Moldova,0,0.0
622,Moldova,1,0.0
623,Moldova,2,0.0
624,Moldova,3,0.0
625,Moldova,4,0.0
626,Moldova,5,0.0
627,Moldova,6,0.0
628,Moldova,7,0.0
629,Moldova,8,0.0
630,Moldova,9,0.0
631,Moldova,10,0.0
632,Moldova,11,0.0
633,Moldova,12,0.0
634,Moldova,13,0.0
635,Moldova,14,0.0
636,Moldova,15,0.0
637,Moldova,16,0.0
638,Moldova,17,0.0
639,Moldova,18,0.0
640,Moldova,19,0.0
641,Moldova,20,0.0
642,Moldova,21,0.0
643,Moldova,22,0.0
644,Morocco,0,0.0
645,Morocco,1,0.0
646,Morocco,2,0.0
647,Morocco,3,0.0
648,Morocco,4,0.0
649,Morocco,5,0.0
650,Morocco,6,0.0
651,Morocco,7,0.0
652,Morocco,8,0.0
653,Morocco,9,0.0
654,Morocco,10,0.0
655,Morocco,11,0.0
656,Morocco,12,0.0
657,Morocco,13,0.0
658,Morocco,14,0.0
659,Morocco,15,0.0
660,Morocco,16,0.0
661,Morocco,17,0.0
662,Morocco,18,0.0
663,Morocco,19,0.0
664,Morocco,20,0.0
665,Morocco,21,0.0
666,Morocco,22,0.0
667,New Zealand,0,0.0
668,New Zealand,1,0.0
669,New Zealand,2,0.0
670,New Zealand,3,0.0
671,New Zealand,4,0.0
672,New Zealand,5,0.0
673,New Zealand,6,0.02
674,New Zealand,7,0.0
675,New Zealand,8,0.01
676,New Zealand,9,0.0
677,New Zealand,10,0.01
678,New Zealand,11,0.01
679,New Zealand,12,0.01
680,New Zealand,13,0.01
681,New Zealand,14,0.0
682,New Zealand,15,0.02
683,New Zealand,16,0.01
684,New Zealand,17,0.01
685,New Zealand,18,0.1
686,New Zealand,19,0.05
687,New Zealand,20,0.04
688,New Zealand,21,0.01
689,New Zealand,22,0.0
690,Peru,0,0.0
691,Peru,1,0.0
692,Peru,2,0.0
693,Peru,3,0.0
694,Peru,4,0.0
695,Peru,5,0.0
696,Peru,6,0.0
697,Peru,7,0.0
698,Peru,8,0.0
699,Peru,9,0.0
700,Peru,10,0.0
701,Peru,11,0.0
702,Peru,12,0.0
703,Peru,13,0.0
704,Peru,14,0.0
705,Peru,15,0.0
706,Peru,16,0.0
707,Peru,17,0.0
708,Peru,18,0.0
709,Peru,19,0.0
710,Peru,20,0.0
711,Peru,21,0.0
712,Peru,22,0.0
713,Portugal,0,0.28
714,Portugal,1,0.0
715,Portugal,2,0.17
716,Portugal,3,0.0
717,Portugal,4,0.23
718,Portugal,5,0.01
719,Portugal,6,0.04
720,Portugal,7,0.0
721,Portugal,8,0.01
722,Portugal,9,0.01
723,Portugal,10,0.01
724,Portugal,11,0.01
725,Portugal,12,0.0
726,Portugal,13,0.01
727,Portugal,14,0.26
728,Portugal,15,0.05
729,Portugal,16,0.01
730,Portugal,17,0.08
731,Portugal,18,0.02
732,Portugal,19,0.01
733,Portugal,20,0.01
734,Portugal,21,0.01
735,Portugal,22,0.0
736,Romania,0,0.0
737,Romania,1,0.0
738,Romania,2,0.0
739,Romania,3,0.0
740,Romania,4,0.0
741,Romania,5,0.0
742,Romania,6,0.0
743,Romania,7,0.0
744,Romania,8,0.0
745,Romania,9,0.0
746,Romania,10,0.0
747,Romania,11,0.0
748,Romania,12,0.0
749,Romania,13,0.0
750,Romania,14,0.0
751,Romania,15,0.0
752,Romania,16,0.0
753,Romania,17,0.0
754,Romania,18,0.0
755,Romania,19,0.0
756,Romania,20,0.0
757,Romania,21,0.0
758,Romania,22,0.0
759,Serbia,0,0.0
760,Serbia,1,0.0
761,Serbia,2,0.0
762,Serbia,3,0.0
763,Serbia,4,0.0
764,Serbia,5,0.0
765,Serbia,6,0.0
766,Serbia,7,0.0
767,Serbia,8,0.0
768,Serbia,9,0.0
769,Serbia,10,0.0
770,Serbia,11,0.0
771,Serbia,12,0.0
772,Serbia,13,0.0
773,Serbia,14,0.0
774,Serbia,15,0.0
775,Serbia,16,0.0
776,Serbia,17,0.0
777,Serbia,18,0.0
778,Serbia,19,0.0
779,Serbia,20,0.0
780,Serbia,21,0.0
781,Serbia,22,0.0
782,Slovakia,0,0.0
783,Slovakia,1,0.0
784,Slovakia,2,0.0
785,Slovakia,3,0.0
786,Slovakia,4,0.0
787,Slovakia,5,0.0
788,Slovakia,6,0.0
789,Slovakia,7,0.0
790,Slovakia,8,0.0
791,Slovakia,9,0.0
792,Slovakia,10,0.0
793,Slovakia,11,0.0
794,Slovakia,12,0.0
795,Slovakia,13,0.0
796,Slovakia,14,0.0
797,Slovakia,15,0.0
798,Slovakia,16,0.0
799,Slovakia,17,0.0
800,Slovakia,18,0.0
801,Slovakia,19,0.0
802,Slovakia,20,0.0
803,Slovakia,21,0.0
804,Slovakia,22,0.0
805,Slovenia,0,0.0
806,Slovenia,1,0.0
807,Slovenia,2,0.0
808,Slovenia,3,0.0
809,Slovenia,4,0.0
810,Slovenia,5,0.0
811,Slovenia,6,0.0
812,Slovenia,7,0.0
813,Slovenia,8,0.0
814,Slovenia,9,0.0
815,Slovenia,10,0.0
816,Slovenia,11,0.0
817,Slovenia,12,0.0
818,Slovenia,13,0.0
819,Slovenia,14,0.0
820,Slovenia,15,0.0
821,Slovenia,16,0.0
822,Slovenia,17,0.0
823,Slovenia,18,0.0
824,Slovenia,19,0.0
825,Slovenia,20,0.0
826,Slovenia,21,0.0
827,Slovenia,22,0.0
828,South Africa,0,0.0
829,South Africa,1,0.0
830,South Africa,2,0.0
831,South Africa,3,0.01
832,South Africa,4,0.0
833,South Africa,5,0.0
834,South Africa,6,0.0
835,South Africa,7,0.0
836,South Africa,8,0.02
837,South Africa,9,0.01
838,South Africa,10,0.02
839,South Africa,11,0.03
840,South Africa,12,0.01
841,South Africa,13,0.01
842,South Africa,14,0.0
843,South Africa,15,0.0
844,South Africa,16,0.0
845,South Africa,17,0.0
846,South Africa,18,0.02
847,South Africa,19,0.0
848,South Africa,20,0.05
849,South Africa,21,0.0
850,South Africa,22,0.01
851,Spain,0,0.0
852,Spain,1,0.0
853,Spain,2,0.0
854,Spain,3,0.37
855,Spain,4,0.0
856,Spain,5,0.03
857,Spain,6,0.02
858,Spain,7,0.0
859,Spain,8,0.05
860,Spain,9,0.02
861,Spain,10,0.06
862,Spain,11,0.08
863,Spain,12,0.02
864,Spain,13,0.01
865,Spain,14,0.0
866,Spain,15,0.04
867,Spain,16,0.07
868,Spain,17,0.01
869,Spain,18,0.02
870,Spain,19,0.0
871,Spain,20,0.15
872,Spain,21,0.08
873,Spain,22,0.01
874,Switzerland,0,0.0
875,Switzerland,1,0.0
876,Switzerland,2,0.0
877,Switzerland,3,0.0
878,Switzerland,4,0.0
879,Switzerland,5,0.0
880,Switzerland,6,0.0
881,Switzerland,7,0.0
882,Switzerland,8,0.0
883,Switzerland,9,0.0
884,Switzerland,10,0.0
885,Switzerland,11,0.0
886,Switzerland,12,0.0
887,Switzerland,13,0.0
888,Switzerland,14,0.0
889,Switzerland,15,0.0
890,Switzerland,16,0.0
891,Switzerland,17,0.0
892,Switzerland,18,0.0
893,Switzerland,19,0.0
894,Switzerland,20,0.0
895,Switzerland,21,0.0
896,Switzerland,22,0.0
897,Turkey,0,0.0
898,Turkey,1,0.0
899,Turkey,2,0.0
900,Turkey,3,0.0
901,Turkey,4,0.0
902,Turkey,5,0.0
903,Turkey,6,0.0
904,Turkey,7,0.0
905,Turkey,8,0.0
906,Turkey,9,0.0
907,Turkey,10,0.0
908,Turkey,11,0.0
909,Turkey,12,0.0
910,Turkey,13,0.0
911,Turkey,14,0.0
912,Turkey,15,0.0
913,Turkey,16,0.0
914,Turkey,17,0.0
915,Turkey,18,0.0
916,Turkey,19,0.0
917,Turkey,20,0.0
918,Turkey,21,0.0
919,Turkey,22,0.0
920,US,0,0.01
921,US,1,0.01
922,US,2,0.05
923,US,3,0.06
924,US,4,0.05
925,US,5,0.86
926,US,6,0.48
927,US,7,0.22
928,US,8,0.42
929,US,9,0.66
930,US,10,0.45
931,US,11,0.52
932,US,12,0.65
933,US,13,0.74
934,US,14,0.07
935,US,15,0.43
936,US,16,0.7
937,US,17,0.44
938,US,18,0.52
939,US,19,0.77
940,US,20,0.28
941,US,21,0.61
942,US,22,0.09
943,Ukraine,0,0.0
944,Ukraine,1,0.0
945,Ukraine,2,0.0
946,Ukraine,3,0.0
947,Ukraine,4,0.0
948,Ukraine,5,0.0
949,Ukraine,6,0.0
950,Ukraine,7,0.0
951,Ukraine,8,0.0
952,Ukraine,9,0.0
953,Ukraine,10,0.0
954,Ukraine,11,0.0
955,Ukraine,12,0.0
956,Ukraine,13,0.0
957,Ukraine,14,0.0
958,Ukraine,15,0.0
959,Ukraine,16,0.0
960,Ukraine,17,0.0
961,Ukraine,18,0.0
962,Ukraine,19,0.0
963,Ukraine,20,0.0
964,Ukraine,21,0.0
965,Ukraine,22,0.0
966,Uruguay,0,0.0
967,Uruguay,1,0.0
968,Uruguay,2,0.0
969,Uruguay,3,0.01
970,Uruguay,4,0.0
971,Uruguay,5,0.0
972,Uruguay,6,0.0
973,Uruguay,7,0.0
974,Uruguay,8,0.0
975,Uruguay,9,0.0
976,Uruguay,10,0.0
977,Uruguay,11,0.0
978,Uruguay,12,0.0
979,Uruguay,13,0.0
980,Uruguay,14,0.0
981,Uruguay,15,0.0
982,Uruguay,16,0.0
983,Uruguay,17,0.0
984,Uruguay,18,0.0
985,Uruguay,19,0.0
986,Uruguay,20,0.0
987,Uruguay,21,0.0
988,Uruguay,22,0.0
